URL,1,2,3,4,5,6,7,8,9
https://www.nytimes.com/2012/08/19/arts/television/alex-hirsch-talks-about-gravity-falls.html,https:,,www.nytimes.com,2012,08,19,arts,television,alex-hirsch-talks-about-gravity-falls.html
https://www.nytimes.com/1988/10/13/business/company-news-ruling-for-disney.html,https:,,www.nytimes.com,1988,10,13,business,company-news-ruling-for-disney.html,
https://www.nytimes.com/2014/05/25/sports/baseball/disney-executive-intrigues-baseball.html,https:,,www.nytimes.com,2014,05,25,sports,baseball,disney-executive-intrigues-baseball.html
https://www.nytimes.com/2008/09/27/theater/27arts-MERMAIDPERFO_BRF.html,https:,,www.nytimes.com,2008,09,27,theater,27arts-MERMAIDPERFO_BRF.html,
https://www.nytimes.com/1995/09/03/travel/travel-advisory-tolls-on-the-road-to-disney.html,https:,,www.nytimes.com,1995,09,03,travel,travel-advisory-tolls-on-the-road-to-disney.html,
https://www.nytimes.com/1995/03/07/business/walt-disney.html,https:,,www.nytimes.com,1995,03,07,business,walt-disney.html,
https://www.nytimes.com/2008/09/27/theater/27arts-MERMAIDPERFO_BRF.html,https:,,www.nytimes.com,2008,09,27,theater,27arts-MERMAIDPERFO_BRF.html,
https://mediadecoder.blogs.nytimes.com/2011/12/11/for-disney-a-younger-princess/,https:,,mediadecoder.blogs.nytimes.com,2011,12,11,for-disney-a-younger-princess,,
https://www.nytimes.com/2001/07/01/sports/the-boating-report-transpac-is-amusing-to-disney.html,https:,,www.nytimes.com,2001,07,01,sports,the-boating-report-transpac-is-amusing-to-disney.html,
https://www.nytimes.com/1999/05/30/nyregion/long-island-vines-disney-north.html,https:,,www.nytimes.com,1999,05,30,nyregion,long-island-vines-disney-north.html,
https://www.nytimes.com/2020/01/09/business/media/tv-shows-2020.html,https:,,www.nytimes.com,2020,01,09,business,media,tv-shows-2020.html
https://www.nytimes.com/2008/01/29/arts/29arts-LONDONOPENIN_BRF.html,https:,,www.nytimes.com,2008,01,29,arts,29arts-LONDONOPENIN_BRF.html,
https://www.nytimes.com/2005/06/07/business/media/disney-trial-to-proceed.html,https:,,www.nytimes.com,2005,06,07,business,media,disney-trial-to-proceed.html
https://www.nytimes.com/1994/10/09/magazine/endpaper-disney-does-broadway.html,https:,,www.nytimes.com,1994,10,09,magazine,endpaper-disney-does-broadway.html,
https://www.nytimes.com/2015/02/13/business/disney-tackles-succession-this-time-without-drama.html,https:,,www.nytimes.com,2015,02,13,business,disney-tackles-succession-this-time-without-drama.html,
https://www.nytimes.com/1989/04/07/arts/an-apology-to-disney.html,https:,,www.nytimes.com,1989,04,07,arts,an-apology-to-disney.html,
https://www.nytimes.com/2004/05/28/travel/36-hours-mastering-disney-world.html,https:,,www.nytimes.com,2004,05,28,travel,36-hours-mastering-disney-world.html,
https://mediadecoder.blogs.nytimes.com/2011/03/20/a-glossy-take-on-disney/,https:,,mediadecoder.blogs.nytimes.com,2011,03,20,a-glossy-take-on-disney,,
